Base,Lat,Lon,Nom_du_jour,Jour_de_la_semaine,Heure,DayType,Nom_du_mois,DaySituation
B02512,40.7343,-74.0026,Thursday,4,21,NormalDay,September,Night
B02512,40.7352,-74.0018,Thursday,4,21,NormalDay,September,Night
B02512,40.7354,-74.0016,Thursday,4,21,NormalDay,September,Night
B02512,40.7356,-74.0016,Thursday,4,21,NormalDay,September,Night
B02512,40.7359,-74.0014,Thursday,4,21,NormalDay,September,Night
B02512,40.7364,-73.9908,Thursday,4,21,NormalDay,September,Night
B02512,40.7366,-73.9893,Thursday,4,21,NormalDay,September,Night
B02512,40.7367,-73.992,Thursday,4,21,NormalDay,September,Night
B02512,40.7367,-73.9904,Thursday,4,21,NormalDay,September,Night
B02512,40.7368,-73.9913,Thursday,4,21,NormalDay,September,Night
B02512,40.7371,-74.0329,Thursday,4,21,NormalDay,September,Night
B02512,40.7372,-73.9928,Thursday,4,21,NormalDay,September,Night
B02512,40.7376,-74.0032,Thursday,4,21,NormalDay,September,Night
B02512,40.7376,-73.9896,Thursday,4,21,NormalDay,September,Night
B02512,40.7377,-74.0019,Thursday,4,21,NormalDay,September,Night
B02512,40.7379,-74.0082,Thursday,4,21,NormalDay,September,Night
B02512,40.738,-74.0043,Thursday,4,21,NormalDay,September,Night
B02512,40.738,-74.0021,Thursday,4,21,NormalDay,September,Night
B02512,40.7386,-74.0088,Thursday,4,21,NormalDay,September,Night
B02512,40.7387,-74.0368,Thursday,4,21,NormalDay,September,Night
B02512,40.7391,-73.9896,Thursday,4,21,NormalDay,September,Night
B02512,40.7395,-74.0016,Thursday,4,21,NormalDay,September,Night
B02512,40.7395,-73.996,Thursday,4,21,NormalDay,September,Night
B02512,40.7397,-73.9742,Thursday,4,21,NormalDay,September,Night
B02512,40.74,-74.0055,Thursday,4,21,NormalDay,September,Night
B02512,40.7401,-74.0058,Thursday,4,21,NormalDay,September,Night
B02512,40.7402,-74.008,Thursday,4,21,NormalDay,September,Night
B02512,40.7403,-74.0058,Thursday,4,21,NormalDay,September,Night
B02512,40.7404,-73.982,Thursday,4,21,NormalDay,September,Night
B02512,40.7405,-74.0063,Thursday,4,21,NormalDay,September,Night
B02512,40.7407,-73.9953,Thursday,4,21,NormalDay,September,Night
B02512,40.7409,-74.0075,Thursday,4,21,NormalDay,September,Night
B02512,40.7411,-74.0059,Thursday,4,21,NormalDay,September,Night
B02512,40.7413,-73.9961,Thursday,4,21,NormalDay,September,Night
B02512,40.7414,-73.9934,Thursday,4,21,NormalDay,September,Night
B02512,40.7416,-74.0071,Thursday,4,21,NormalDay,September,Night
B02512,40.7419,-73.8576,Thursday,4,21,NormalDay,September,Night
B02512,40.742,-73.9809,Thursday,4,21,NormalDay,September,Night
B02512,40.742,-73.9746,Thursday,4,21,NormalDay,September,Night
B02512,40.7421,-74.0042,Thursday,4,21,NormalDay,September,Night
B02512,40.7423,-74.0061,Thursday,4,21,NormalDay,September,Night
B02512,40.7425,-74.3665,Thursday,4,21,NormalDay,September,Night
B02512,40.7425,-73.9862,Thursday,4,21,NormalDay,September,Night
B02512,40.7426,-73.9922,Thursday,4,21,NormalDay,September,Night
B02512,40.7429,-74.0078,Thursday,4,21,NormalDay,September,Night
B02512,40.7432,-74.0074,Thursday,4,21,NormalDay,September,Night
B02512,40.7434,-74.0034,Thursday,4,21,NormalDay,September,Night
B02512,40.7435,-73.9882,Thursday,4,21,NormalDay,September,Night
B02512,40.7439,-74.0047,Thursday,4,21,NormalDay,September,Night
B02512,40.7441,-73.9837,Thursday,4,21,NormalDay,September,Night
B02512,40.7444,-74.0001,Thursday,4,21,NormalDay,September,Night
B02512,40.7444,-73.9962,Thursday,4,21,NormalDay,September,Night
B02512,40.7451,-73.9927,Thursday,4,21,NormalDay,September,Night
B02512,40.7456,-74.036,Thursday,4,21,NormalDay,September,Night
B02512,40.7457,-73.9569,Thursday,4,21,NormalDay,September,Night
B02512,40.7465,-74.0011,Thursday,4,21,NormalDay,September,Night
B02512,40.7465,-73.9819,Thursday,4,21,NormalDay,September,Night
B02512,40.7474,-73.9418,Thursday,4,21,NormalDay,September,Night
B02512,40.7476,-73.9821,Thursday,4,21,NormalDay,September,Night
B02512,40.7479,-73.9755,Thursday,4,21,NormalDay,September,Night
B02512,40.7481,-74.0039,Thursday,4,21,NormalDay,September,Night
B02512,40.7488,-73.9951,Thursday,4,21,NormalDay,September,Night
B02512,40.7489,-74.0034,Thursday,4,21,NormalDay,September,Night
B02512,40.7489,-73.9815,Thursday,4,21,NormalDay,September,Night
B02512,40.7489,-73.9805,Thursday,4,21,NormalDay,September,Night
B02512,40.7493,-73.9992,Thursday,4,21,NormalDay,September,Night
B02512,40.7495,-73.9753,Thursday,4,21,NormalDay,September,Night
B02512,40.7495,-73.9549,Thursday,4,21,NormalDay,September,Night
B02512,40.7496,-73.976,Thursday,4,21,NormalDay,September,Night
B02512,40.7499,-74.0026,Thursday,4,21,NormalDay,September,Night
B02512,40.75,-73.9781,Thursday,4,21,NormalDay,September,Night
B02512,40.7501,-74.0024,Thursday,4,21,NormalDay,September,Night
B02512,40.7501,-73.988,Thursday,4,21,NormalDay,September,Night
B02512,40.7502,-74.0306,Thursday,4,21,NormalDay,September,Night
B02512,40.7502,-73.9847,Thursday,4,21,NormalDay,September,Night
B02512,40.7509,-73.9866,Thursday,4,21,NormalDay,September,Night
B02512,40.7511,-73.9877,Thursday,4,21,NormalDay,September,Night
B02512,40.7513,-73.9865,Thursday,4,21,NormalDay,September,Night
B02512,40.7514,-73.9709,Thursday,4,21,NormalDay,September,Night
B02512,40.7517,-74.0039,Thursday,4,21,NormalDay,September,Night
B02512,40.7519,-73.977,Thursday,4,21,NormalDay,September,Night
B02512,40.7525,-73.993,Thursday,4,21,NormalDay,September,Night
B02512,40.753,-73.989,Thursday,4,21,NormalDay,September,Night
B02512,40.7532,-73.9792,Thursday,4,21,NormalDay,September,Night
B02512,40.7538,-73.9884,Thursday,4,21,NormalDay,September,Night
B02512,40.7539,-73.9779,Thursday,4,21,NormalDay,September,Night
B02512,40.7541,-73.9921,Thursday,4,21,NormalDay,September,Night
B02512,40.7542,-73.9905,Thursday,4,21,NormalDay,September,Night
B02512,40.7544,-73.9772,Thursday,4,21,NormalDay,September,Night
B02512,40.7548,-73.9876,Thursday,4,21,NormalDay,September,Night
B02512,40.7549,-73.9878,Thursday,4,21,NormalDay,September,Night
B02512,40.755,-73.9843,Thursday,4,21,NormalDay,September,Night
B02512,40.7552,-73.9714,Thursday,4,21,NormalDay,September,Night
B02512,40.7553,-73.9682,Thursday,4,21,NormalDay,September,Night
B02512,40.7557,-73.988,Thursday,4,21,NormalDay,September,Night
B02512,40.7557,-73.9806,Thursday,4,21,NormalDay,September,Night
B02512,40.7559,-73.9844,Thursday,4,21,NormalDay,September,Night
B02512,40.7559,-73.9792,Thursday,4,21,NormalDay,September,Night
B02512,40.756,-73.993,Thursday,4,21,NormalDay,September,Night
B02512,40.756,-73.9828,Thursday,4,21,NormalDay,September,Night
B02512,40.7566,-73.9765,Thursday,4,21,NormalDay,September,Night
B02512,40.757,-73.9775,Thursday,4,21,NormalDay,September,Night
B02512,40.7573,-73.9858,Thursday,4,21,NormalDay,September,Night
B02512,40.7573,-73.9809,Thursday,4,21,NormalDay,September,Night
B02512,40.7579,-73.9875,Thursday,4,21,NormalDay,September,Night
B02512,40.7579,-73.9756,Thursday,4,21,NormalDay,September,Night
B02512,40.7587,-73.9789,Thursday,4,21,NormalDay,September,Night
B02512,40.7589,-73.9813,Thursday,4,21,NormalDay,September,Night
B02512,40.7592,-73.9642,Thursday,4,21,NormalDay,September,Night
B02512,40.7594,-73.9799,Thursday,4,21,NormalDay,September,Night
B02512,40.7595,-73.9859,Thursday,4,21,NormalDay,September,Night
B02512,40.7595,-73.9741,Thursday,4,21,NormalDay,September,Night
B02512,40.7597,-73.9743,Thursday,4,21,NormalDay,September,Night
B02512,40.7598,-73.9897,Thursday,4,21,NormalDay,September,Night
B02512,40.76,-73.9913,Thursday,4,21,NormalDay,September,Night
B02512,40.7601,-73.9673,Thursday,4,21,NormalDay,September,Night
B02512,40.7602,-73.9753,Thursday,4,21,NormalDay,September,Night
B02512,40.7607,-73.9998,Thursday,4,21,NormalDay,September,Night
B02512,40.761,-73.9849,Thursday,4,21,NormalDay,September,Night
B02512,40.7613,-73.975,Thursday,4,21,NormalDay,September,Night
B02512,40.7614,-73.9742,Thursday,4,21,NormalDay,September,Night
B02512,40.7614,-73.9637,Thursday,4,21,NormalDay,September,Night
B02512,40.7617,-73.9792,Thursday,4,21,NormalDay,September,Night
B02512,40.7619,-73.9604,Thursday,4,21,NormalDay,September,Night
B02512,40.762,-73.9815,Thursday,4,21,NormalDay,September,Night
B02512,40.7623,-73.9875,Thursday,4,21,NormalDay,September,Night
B02512,40.7631,-73.9807,Thursday,4,21,NormalDay,September,Night
B02512,40.764,-73.9759,Thursday,4,21,NormalDay,September,Night
B02512,40.7641,-73.9687,Thursday,4,21,NormalDay,September,Night
B02512,40.7644,-73.9769,Thursday,4,21,NormalDay,September,Night
B02512,40.7645,-73.969,Thursday,4,21,NormalDay,September,Night
B02512,40.7649,-73.9828,Thursday,4,21,NormalDay,September,Night
B02512,40.7652,-73.978,Thursday,4,21,NormalDay,September,Night
B02512,40.7652,-73.9762,Thursday,4,21,NormalDay,September,Night
B02512,40.7655,-73.9722,Thursday,4,21,NormalDay,September,Night
B02512,40.7663,-73.9917,Thursday,4,21,NormalDay,September,Night
B02512,40.7682,-73.8621,Thursday,4,21,NormalDay,September,Night
B02512,40.7682,-73.862,Thursday,4,21,NormalDay,September,Night
B02512,40.7683,-73.9824,Thursday,4,21,NormalDay,September,Night
B02512,40.7685,-73.9696,Thursday,4,21,NormalDay,September,Night
B02512,40.7686,-73.9848,Thursday,4,21,NormalDay,September,Night
B02512,40.7688,-73.9822,Thursday,4,21,NormalDay,September,Night
B02512,40.769,-73.9551,Thursday,4,21,NormalDay,September,Night
B02512,40.7702,-73.8648,Thursday,4,21,NormalDay,September,Night
B02512,40.7703,-73.948,Thursday,4,21,NormalDay,September,Night
B02512,40.7707,-73.9633,Thursday,4,21,NormalDay,September,Night
B02512,40.7713,-73.9613,Thursday,4,21,NormalDay,September,Night
B02512,40.7714,-73.9796,Thursday,4,21,NormalDay,September,Night
B02512,40.7716,-73.9826,Thursday,4,21,NormalDay,September,Night
B02512,40.7716,-73.9821,Thursday,4,21,NormalDay,September,Night
B02512,40.7719,-73.9829,Thursday,4,21,NormalDay,September,Night
B02512,40.7721,-73.9815,Thursday,4,21,NormalDay,September,Night
B02512,40.7728,-73.9523,Thursday,4,21,NormalDay,September,Night
B02512,40.7732,-73.9588,Thursday,4,21,NormalDay,September,Night
B02512,40.7738,-73.8716,Thursday,4,21,NormalDay,September,Night
B02512,40.774,-73.8723,Thursday,4,21,NormalDay,September,Night
B02512,40.774,-73.8718,Thursday,4,21,NormalDay,September,Night
B02512,40.774,-73.8717,Thursday,4,21,NormalDay,September,Night
B02512,40.7741,-73.8727,Thursday,4,21,NormalDay,September,Night
B02512,40.7742,-73.959,Thursday,4,21,NormalDay,September,Night
B02512,40.7743,-73.8728,Thursday,4,21,NormalDay,September,Night
B02512,40.7757,-73.9829,Thursday,4,21,NormalDay,September,Night
B02512,40.7778,-73.9615,Thursday,4,21,NormalDay,September,Night
B02512,40.7779,-73.9616,Thursday,4,21,NormalDay,September,Night
B02512,40.778,-73.9845,Thursday,4,21,NormalDay,September,Night
B02512,40.7781,-73.9607,Thursday,4,21,NormalDay,September,Night
B02512,40.7786,-73.9793,Thursday,4,21,NormalDay,September,Night
B02512,40.7794,-73.9832,Thursday,4,21,NormalDay,September,Night
B02512,40.7801,-73.9511,Thursday,4,21,NormalDay,September,Night
B02512,40.784,-73.9762,Thursday,4,21,NormalDay,September,Night
B02512,40.7844,-73.9736,Thursday,4,21,NormalDay,September,Night
B02512,40.7869,-73.9725,Thursday,4,21,NormalDay,September,Night
B02512,40.7886,-73.9771,Thursday,4,21,NormalDay,September,Night
B02512,40.7935,-73.9634,Thursday,4,21,NormalDay,September,Night
B02512,40.7965,-73.9473,Thursday,4,21,NormalDay,September,Night
B02512,40.7981,-73.9731,Thursday,4,21,NormalDay,September,Night
B02512,40.7986,-73.9708,Thursday,4,21,NormalDay,September,Night
B02512,40.8075,-73.967,Thursday,4,21,NormalDay,September,Night
B02512,40.81,-73.9587,Thursday,4,21,NormalDay,September,Night
B02512,40.8263,-73.9419,Thursday,4,21,NormalDay,September,Night
B02512,40.8269,-73.9253,Thursday,4,21,NormalDay,September,Night
B02512,40.827,-73.9224,Thursday,4,21,NormalDay,September,Night
B02512,40.8271,-73.9241,Thursday,4,21,NormalDay,September,Night
B02512,40.8284,-73.9269,Thursday,4,21,NormalDay,September,Night
B02512,40.8293,-73.9285,Thursday,4,21,NormalDay,September,Night
B02512,40.8311,-73.9267,Thursday,4,21,NormalDay,September,Night
B02512,40.8316,-73.926,Thursday,4,21,NormalDay,September,Night
B02512,40.8325,-73.9233,Thursday,4,21,NormalDay,September,Night
B02512,40.8463,-73.9384,Thursday,4,21,NormalDay,September,Night
B02512,40.848,-73.9394,Thursday,4,21,NormalDay,September,Night
B02512,40.8662,-74.1952,Thursday,4,21,NormalDay,September,Night
B02512,40.8934,-74.1498,Thursday,4,21,NormalDay,September,Night
B02512,40.9277,-73.7552,Thursday,4,21,NormalDay,September,Night
B02512,40.6283,-73.9327,Sunday,0,22,NormalDay,September,Night
B02512,40.6435,-73.7897,Sunday,0,22,NormalDay,September,Night
B02512,40.6441,-73.7835,Sunday,0,22,NormalDay,September,Night
B02512,40.6448,-73.782,Sunday,0,22,NormalDay,September,Night
B02512,40.6449,-73.7819,Sunday,0,22,NormalDay,September,Night
B02512,40.6465,-73.7908,Sunday,0,22,NormalDay,September,Night
B02512,40.6466,-73.7898,Sunday,0,22,NormalDay,September,Night
B02512,40.6466,-73.7892,Sunday,0,22,NormalDay,September,Night
B02512,40.6467,-73.7897,Sunday,0,22,NormalDay,September,Night
B02512,40.6468,-73.7892,Sunday,0,22,NormalDay,September,Night
B02512,40.6482,-73.7822,Sunday,0,22,NormalDay,September,Night
B02512,40.6483,-73.7829,Sunday,0,22,NormalDay,September,Night
B02512,40.6483,-73.7826,Sunday,0,22,NormalDay,September,Night
B02512,40.6485,-73.7834,Sunday,0,22,NormalDay,September,Night
B02512,40.6485,-73.7826,Sunday,0,22,NormalDay,September,Night
B02512,40.6486,-73.7829,Sunday,0,22,NormalDay,September,Night
B02512,40.6659,-73.9927,Sunday,0,22,NormalDay,September,Night
B02512,40.667,-73.9198,Sunday,0,22,NormalDay,September,Night
B02512,40.6696,-73.9622,Sunday,0,22,NormalDay,September,Night
B02512,40.6738,-73.9643,Sunday,0,22,NormalDay,September,Night
B02512,40.6749,-73.9473,Sunday,0,22,NormalDay,September,Night
B02512,40.6773,-74.2663,Sunday,0,22,NormalDay,September,Night
B02512,40.6785,-73.9899,Sunday,0,22,NormalDay,September,Night
B02512,40.6828,-73.9614,Sunday,0,22,NormalDay,September,Night
B02512,40.6835,-73.9753,Sunday,0,22,NormalDay,September,Night
B02512,40.6856,-73.9877,Sunday,0,22,NormalDay,September,Night
B02512,40.6877,-74.1819,Sunday,0,22,NormalDay,September,Night
B02512,40.6879,-74.1812,Sunday,0,22,NormalDay,September,Night
B02512,40.6904,-74.1777,Sunday,0,22,NormalDay,September,Night
B02512,40.6923,-73.9871,Sunday,0,22,NormalDay,September,Night
B02512,40.6951,-74.1784,Sunday,0,22,NormalDay,September,Night
B02512,40.6951,-74.1777,Sunday,0,22,NormalDay,September,Night
B02512,40.7048,-73.934,Sunday,0,22,NormalDay,September,Night
B02512,40.7079,-74.0097,Sunday,0,22,NormalDay,September,Night
B02512,40.7096,-73.9497,Sunday,0,22,NormalDay,September,Night
B02512,40.7115,-73.9572,Sunday,0,22,NormalDay,September,Night
B02512,40.7125,-73.9497,Sunday,0,22,NormalDay,September,Night
B02512,40.7135,-74.0357,Sunday,0,22,NormalDay,September,Night
B02512,40.7143,-73.9562,Sunday,0,22,NormalDay,September,Night
B02512,40.716,-73.9649,Sunday,0,22,NormalDay,September,Night
B02512,40.7168,-73.95,Sunday,0,22,NormalDay,September,Night
B02512,40.7169,-74.0048,Sunday,0,22,NormalDay,September,Night
B02512,40.7169,-73.8856,Sunday,0,22,NormalDay,September,Night
B02512,40.7174,-73.9954,Sunday,0,22,NormalDay,September,Night
B02512,40.7175,-74.0002,Sunday,0,22,NormalDay,September,Night
B02512,40.7183,-73.9417,Sunday,0,22,NormalDay,September,Night
B02512,40.7188,-74.0051,Sunday,0,22,NormalDay,September,Night
B02512,40.7196,-73.9605,Sunday,0,22,NormalDay,September,Night
B02512,40.7197,-74.0088,Sunday,0,22,NormalDay,September,Night
B02512,40.7203,-74.0038,Sunday,0,22,NormalDay,September,Night
B02512,40.721,-73.9887,Sunday,0,22,NormalDay,September,Night
B02512,40.7236,-74.0027,Sunday,0,22,NormalDay,September,Night
B02512,40.7244,-74.0061,Sunday,0,22,NormalDay,September,Night
B02512,40.7247,-73.9985,Sunday,0,22,NormalDay,September,Night
B02512,40.7252,-74.0013,Sunday,0,22,NormalDay,September,Night
B02512,40.726,-74.0091,Sunday,0,22,NormalDay,September,Night
B02512,40.7265,-74.0091,Sunday,0,22,NormalDay,September,Night
B02512,40.7291,-74.0446,Sunday,0,22,NormalDay,September,Night
B02512,40.7305,-73.9587,Sunday,0,22,NormalDay,September,Night
B02512,40.7306,-73.8718,Sunday,0,22,NormalDay,September,Night
B02512,40.7313,-74.0101,Sunday,0,22,NormalDay,September,Night
B02512,40.7316,-73.9924,Sunday,0,22,NormalDay,September,Night
B02512,40.7324,-73.9994,Sunday,0,22,NormalDay,September,Night
B02512,40.733,-74.0032,Sunday,0,22,NormalDay,September,Night
B02512,40.7331,-74.0032,Sunday,0,22,NormalDay,September,Night
B02512,40.7345,-73.9922,Sunday,0,22,NormalDay,September,Night
B02512,40.7348,-73.9905,Sunday,0,22,NormalDay,September,Night
B02512,40.735,-73.9887,Sunday,0,22,NormalDay,September,Night
B02512,40.7353,-73.9797,Sunday,0,22,NormalDay,September,Night
B02512,40.7379,-73.9891,Sunday,0,22,NormalDay,September,Night
B02512,40.7382,-73.988,Sunday,0,22,NormalDay,September,Night
B02512,40.7398,-74.0024,Sunday,0,22,NormalDay,September,Night
B02512,40.7403,-74.0058,Sunday,0,22,NormalDay,September,Night
B02512,40.7404,-73.982,Sunday,0,22,NormalDay,September,Night
B02512,40.7454,-74.0084,Sunday,0,22,NormalDay,September,Night
B02512,40.7458,-74.0017,Sunday,0,22,NormalDay,September,Night
B02512,40.7472,-74.0082,Sunday,0,22,NormalDay,September,Night
B02512,40.7481,-73.9873,Sunday,0,22,NormalDay,September,Night
B02512,40.7491,-74.0312,Sunday,0,22,NormalDay,September,Night
B02512,40.751,-74.0042,Sunday,0,22,NormalDay,September,Night
B02512,40.7516,-73.9911,Sunday,0,22,NormalDay,September,Night
B02512,40.7519,-74.004,Sunday,0,22,NormalDay,September,Night
B02512,40.7542,-73.949,Sunday,0,22,NormalDay,September,Night
B02512,40.755,-73.8281,Sunday,0,22,NormalDay,September,Night
B02512,40.7576,-73.9864,Sunday,0,22,NormalDay,September,Night
B02512,40.7591,-73.9611,Sunday,0,22,NormalDay,September,Night
B02512,40.7608,-73.9908,Sunday,0,22,NormalDay,September,Night
B02512,40.7609,-73.9673,Sunday,0,22,NormalDay,September,Night
B02512,40.7613,-73.9637,Sunday,0,22,NormalDay,September,Night
B02512,40.7614,-73.9918,Sunday,0,22,NormalDay,September,Night
B02512,40.7615,-73.9608,Sunday,0,22,NormalDay,September,Night
B02512,40.7622,-73.9257,Sunday,0,22,NormalDay,September,Night
B02512,40.7624,-73.988,Sunday,0,22,NormalDay,September,Night
B02512,40.7641,-73.998,Sunday,0,22,NormalDay,September,Night
B02512,40.7643,-73.9705,Sunday,0,22,NormalDay,September,Night
B02512,40.7645,-73.9799,Sunday,0,22,NormalDay,September,Night
B02512,40.7674,-73.9665,Sunday,0,22,NormalDay,September,Night
B02512,40.7681,-73.9686,Sunday,0,22,NormalDay,September,Night
B02512,40.7704,-73.8751,Sunday,0,22,NormalDay,September,Night
B02512,40.7721,-73.9558,Sunday,0,22,NormalDay,September,Night
B02512,40.7723,-73.9558,Sunday,0,22,NormalDay,September,Night
B02512,40.7738,-73.8716,Sunday,0,22,NormalDay,September,Night
B02512,40.7739,-73.8722,Sunday,0,22,NormalDay,September,Night
B02512,40.7741,-73.8718,Sunday,0,22,NormalDay,September,Night
B02512,40.7771,-73.9637,Sunday,0,22,NormalDay,September,Night
B02512,40.7879,-73.9759,Sunday,0,22,NormalDay,September,Night
B02512,40.794,-73.9763,Sunday,0,22,NormalDay,September,Night
B02512,40.7988,-73.942,Sunday,0,22,NormalDay,September,Night
B02512,40.8003,-74.0595,Sunday,0,22,NormalDay,September,Night
B02512,40.8023,-73.9645,Sunday,0,22,NormalDay,September,Night
B02512,40.8099,-73.958,Sunday,0,22,NormalDay,September,Night
B02512,40.6441,-73.9276,Monday,1,22,NormalDay,September,Night
B02512,40.6447,-73.7823,Monday,1,22,NormalDay,September,Night
B02512,40.6447,-73.7822,Monday,1,22,NormalDay,September,Night
B02512,40.6448,-73.782,Monday,1,22,NormalDay,September,Night
B02512,40.6448,-73.7819,Monday,1,22,NormalDay,September,Night
B02512,40.6449,-73.7823,Monday,1,22,NormalDay,September,Night
B02512,40.6456,-73.7767,Monday,1,22,NormalDay,September,Night
B02512,40.6459,-74.0238,Monday,1,22,NormalDay,September,Night
B02512,40.6466,-73.7897,Monday,1,22,NormalDay,September,Night
B02512,40.6469,-73.789,Monday,1,22,NormalDay,September,Night
B02512,40.6483,-73.8031,Monday,1,22,NormalDay,September,Night
B02512,40.6483,-73.7832,Monday,1,22,NormalDay,September,Night
B02512,40.6484,-73.7832,Monday,1,22,NormalDay,September,Night
B02512,40.6484,-73.7826,Monday,1,22,NormalDay,September,Night
B02512,40.6485,-73.7844,Monday,1,22,NormalDay,September,Night
B02512,40.6508,-73.9488,Monday,1,22,NormalDay,September,Night
B02512,40.6809,-74.0087,Monday,1,22,NormalDay,September,Night
B02512,40.6865,-73.9665,Monday,1,22,NormalDay,September,Night
B02512,40.6878,-74.1819,Monday,1,22,NormalDay,September,Night
B02512,40.6879,-74.1831,Monday,1,22,NormalDay,September,Night
B02512,40.6881,-73.988,Monday,1,22,NormalDay,September,Night
B02512,40.6917,-73.9918,Monday,1,22,NormalDay,September,Night
B02512,40.6927,-73.9865,Monday,1,22,NormalDay,September,Night
B02512,40.6936,-73.9835,Monday,1,22,NormalDay,September,Night
B02512,40.6957,-74.1785,Monday,1,22,NormalDay,September,Night
B02512,40.7024,-73.9899,Monday,1,22,NormalDay,September,Night
B02512,40.7028,-73.9908,Monday,1,22,NormalDay,September,Night
B02512,40.7039,-73.9197,Monday,1,22,NormalDay,September,Night
B02512,40.7096,-73.915,Monday,1,22,NormalDay,September,Night
B02512,40.71,-74.0127,Monday,1,22,NormalDay,September,Night
B02512,40.7171,-73.9954,Monday,1,22,NormalDay,September,Night
B02512,40.7183,-73.9945,Monday,1,22,NormalDay,September,Night
B02512,40.7183,-73.9877,Monday,1,22,NormalDay,September,Night
B02512,40.7188,-73.9587,Monday,1,22,NormalDay,September,Night
B02512,40.7191,-73.9851,Monday,1,22,NormalDay,September,Night
B02512,40.7193,-73.9974,Monday,1,22,NormalDay,September,Night
B02512,40.7198,-74.0047,Monday,1,22,NormalDay,September,Night
B02512,40.7198,-74.0001,Monday,1,22,NormalDay,September,Night
B02512,40.72,-74.0053,Monday,1,22,NormalDay,September,Night
B02512,40.7209,-74.0052,Monday,1,22,NormalDay,September,Night
B02512,40.7218,-73.9874,Monday,1,22,NormalDay,September,Night
B02512,40.7222,-73.9874,Monday,1,22,NormalDay,September,Night
B02512,40.7224,-74.0429,Monday,1,22,NormalDay,September,Night
B02512,40.7228,-74.0017,Monday,1,22,NormalDay,September,Night
B02512,40.7235,-74.0028,Monday,1,22,NormalDay,September,Night
B02512,40.7237,-74.0026,Monday,1,22,NormalDay,September,Night
B02512,40.7239,-74.0034,Monday,1,22,NormalDay,September,Night
B02512,40.7243,-73.9786,Monday,1,22,NormalDay,September,Night
B02512,40.7248,-74.0044,Monday,1,22,NormalDay,September,Night
B02512,40.7252,-73.9953,Monday,1,22,NormalDay,September,Night
B02512,40.7261,-73.9949,Monday,1,22,NormalDay,September,Night
B02512,40.7261,-73.9929,Monday,1,22,NormalDay,September,Night
B02512,40.7263,-73.9955,Monday,1,22,NormalDay,September,Night
B02512,40.7263,-73.9918,Monday,1,22,NormalDay,September,Night
B02512,40.7263,-73.9859,Monday,1,22,NormalDay,September,Night
B02512,40.7284,-73.9996,Monday,1,22,NormalDay,September,Night
B02512,40.7287,-74.0003,Monday,1,22,NormalDay,September,Night
B02512,40.7294,-74.0038,Monday,1,22,NormalDay,September,Night
B02512,40.7294,-73.9898,Monday,1,22,NormalDay,September,Night
B02512,40.7305,-73.995,Monday,1,22,NormalDay,September,Night
B02512,40.7317,-74.0046,Monday,1,22,NormalDay,September,Night
B02512,40.7317,-73.9899,Monday,1,22,NormalDay,September,Night
B02512,40.7319,-73.9996,Monday,1,22,NormalDay,September,Night
B02512,40.7322,-74.0053,Monday,1,22,NormalDay,September,Night
B02512,40.7325,-73.9876,Monday,1,22,NormalDay,September,Night
B02512,40.7325,-73.9769,Monday,1,22,NormalDay,September,Night
B02512,40.7326,-73.9992,Monday,1,22,NormalDay,September,Night
B02512,40.7328,-74.0039,Monday,1,22,NormalDay,September,Night
B02512,40.7331,-73.9901,Monday,1,22,NormalDay,September,Night
B02512,40.7333,-73.9598,Monday,1,22,NormalDay,September,Night
B02512,40.7339,-74.0052,Monday,1,22,NormalDay,September,Night
B02512,40.7346,-73.9999,Monday,1,22,NormalDay,September,Night
B02512,40.7348,-73.9999,Monday,1,22,NormalDay,September,Night
B02512,40.7349,-73.9933,Monday,1,22,NormalDay,September,Night
B02512,40.7353,-73.9924,Monday,1,22,NormalDay,September,Night
B02512,40.7356,-74.0033,Monday,1,22,NormalDay,September,Night
B02512,40.7368,-73.9894,Monday,1,22,NormalDay,September,Night
B02512,40.7376,-73.9914,Monday,1,22,NormalDay,September,Night
B02512,40.7382,-74.0065,Monday,1,22,NormalDay,September,Night
B02512,40.7395,-73.9767,Monday,1,22,NormalDay,September,Night
B02512,40.7421,-74.001,Monday,1,22,NormalDay,September,Night
B02512,40.7427,-73.9804,Monday,1,22,NormalDay,September,Night
B02512,40.7432,-74.0075,Monday,1,22,NormalDay,September,Night
B02512,40.7432,-74.0037,Monday,1,22,NormalDay,September,Night
B02512,40.7444,-73.9966,Monday,1,22,NormalDay,September,Night
B02512,40.7444,-73.9805,Monday,1,22,NormalDay,September,Night
B02512,40.7445,-73.9846,Monday,1,22,NormalDay,September,Night
B02512,40.7446,-74.0082,Monday,1,22,NormalDay,September,Night
B02512,40.7456,-73.9892,Monday,1,22,NormalDay,September,Night
B02512,40.7458,-73.9882,Monday,1,22,NormalDay,September,Night
B02512,40.7481,-73.9569,Monday,1,22,NormalDay,September,Night
B02512,40.7483,-73.9427,Monday,1,22,NormalDay,September,Night
B02512,40.7488,-73.9738,Monday,1,22,NormalDay,September,Night
B02512,40.7493,-73.9963,Monday,1,22,NormalDay,September,Night
B02512,40.75,-73.9771,Monday,1,22,NormalDay,September,Night
B02512,40.7512,-73.9762,Monday,1,22,NormalDay,September,Night
B02512,40.7517,-73.985,Monday,1,22,NormalDay,September,Night
B02512,40.7528,-73.9814,Monday,1,22,NormalDay,September,Night
B02512,40.7529,-73.9495,Monday,1,22,NormalDay,September,Night
